index,post_screen_name,text_screen_name,content,test
1173900,Stephen_Gash,@FoxNews,Tweet,FoxNews
1175642,tealtan,@sarambsimon,Tweet,sarambsimon
1175643,tealtan,@_alastair,Tweet,_alastair
1175644,tealtan,@albertsun,Tweet,albertsun
1177386,tecnolang,@intel:,RT,intel
1177387,tecnolang,@Olympics,RT,Olympics
1179131,LeanBodyFormula,LeanBodyFormula,Tweet,LeanBodyFormula
1180878,KARAwaDC,@Om7DCStan:,RT,Om7DCStan
1182626,Autos_Agent,Autos_Agent,Tweet,Autos_Agent
1184376,Rude4eyez_,@THR:,Tweet,THR
1184377,Rude4eyez_,.@Lesdoggg,Tweet,Lesdoggg
1186126,intradue,intradue,Tweet,intradue
1187878,S_T_A_G,@IntelGaming:,RT,IntelGaming
1189631,Kita___K,@TIME:,RT,TIME
1191386,jkoufis9613,@SpyrosCapralos:,RT,SpyrosCapralos
1191387,jkoufis9613,@beINSPORTS,RT,beINSPORTS
1191388,jkoufis9613,@pyeongchang2018,RT,pyeongchang2018
1193142,yennnaaaa913,@seulgifood:,RT,seulgifood
1194900,syqau,syqau,Tweet,syqau
1196660,bartoplayer,@Timbaxter1:,RT,Timbaxter1
1196661,bartoplayer,@Samsung,RT,Samsung
1198420,FashionablyCbus,FashionablyCbus,Tweet,FashionablyCbus
1200182,Tawny2222,@DavidNakamura:,RT,DavidNakamura
1201945,cutler18,@KeithFarmer18:,RT,KeithFarmer18
1203709,timgreene207,@ericfisher:,RT,ericfisher
1205474,myitim1,@bakerv801:,RT,bakerv801
1207240,surijaan,@TIME:,RT,TIME
1209007,panamworldnews,panamworldnews,Tweet,panamworldnews
1210775,jxngpinkeu,@seulgifood:,RT,seulgifood
1212544,timmshady,timmshady,Tweet,timmshady
1214314,conciergelive,@Olympics,Tweet,Olympics
1216085,dlazar13,@Olympics,Tweet,Olympics
1217857,purplerenes,@seulgifood:,RT,seulgifood
1219630,CatholicRegistr,CatholicRegistr,Tweet,CatholicRegistr
1221404,MeganCulley,@TIME:,RT,TIME
1223180,athleticsEHS,@allisonsross:,RT,allisonsross
1223181,athleticsEHS,@EasternHSMedia,RT,EasternHSMedia
1223182,athleticsEHS,@athleticsEHS…,RT,athleticsEHS
1224957,FWCII,@nytimes:,RT,nytimes
1226736,ecobackpackers,@AnitaHendrieka:,RT,AnitaHendrieka
1228516,patton_amye,@VanityFair:,RT,VanityFair
1230297,nirregev,@MikaelaShiffrin…,Tweet,MikaelaShiffrin
1232079,AndreaW28925929,@TIME:,RT,TIME
1233862,jen_e_fur17,@diceypineapples:,RT,diceypineapples
1235647,_TechNerdEnt_,@IntelGaming:,RT,IntelGaming
1235648,_TechNerdEnt_,@Olympics,RT,Olympics
1237432,cslatersr,@DavidNakamura:,RT,DavidNakamura
1239220,fuwayuzupi,@NBCSportsPR:,RT,NBCSportsPR
1239221,fuwayuzupi,.@taralipinski,RT,taralipinski
1239222,fuwayuzupi,@JohnnyGWeir,RT,JohnnyGWeir
1241009,Timbaxter1,@Samsung,Tweet,Samsung
1242800,justlikenature,@TIME:,RT,TIME
1244592,PoliticsUSTD,@NPRmelissablock:,RT,NPRmelissablock
1246385,ciudadanourbano,@TIME:,RT,TIME
1248179,IceHockey_Newz,IceHockey_Newz,Tweet,IceHockey_Newz
1249975,mrstserc,@NBCSportsPR:,RT,NBCSportsPR
1249976,mrstserc,.@taralipinski,RT,taralipinski
1249977,mrstserc,@JohnnyGWeir,RT,JohnnyGWeir
1251772,ScottGMartyn,@farekg:,RT,farekg
1253571,NPRextra,@NPRmelissablock:,RT,NPRmelissablock
1255371,TimurMaskayev,TimurMaskayev,Tweet,TimurMaskayev
1257172,BorissDoza,@AlphaBravoUSA:,RT,AlphaBravoUSA
1258974,cgirard,@TIME:,RT,TIME
1260777,obregon_aj,@TIME:,RT,TIME
1262581,sarahndipitydu,@NYTmag:,RT,NYTmag
1264386,regcoral,@TIME:,RT,TIME
1266192,IvankaTrump,IvankaTrump,Tweet,IvankaTrump
1267999,willripleyCNN,willripleyCNN,Tweet,willripleyCNN
1269807,Independent,Independent,Tweet,Independent
1271616,htmellas,@seulgifood:,RT,seulgifood
1273426,JasmineCirjanic,@VanityFair:,RT,VanityFair
1275237,OPensador89,@ChadPergram:,RT,ChadPergram
1277049,usatodaysports,usatodaysports,Tweet,usatodaysports
1278862,sjhsje0610,@Om7DCStan:,RT,Om7DCStan
1280676,slh2813,@ChadPergram:,RT,ChadPergram
1282491,WhigsnTwigs,@ChadPergram:,RT,ChadPergram
1284308,karasskarim,@AndreHebron1,Tweet,AndreHebron1
1284309,karasskarim,@Suits_USA,Tweet,Suits_USA
1284310,karasskarim,@USA_Network,Tweet,USA_Network
1286126,DJTagainin2020,@ChadPergram:,RT,ChadPergram
1287946,StolenSweeties,@TIME:,RT,TIME
1289767,Meliorist59,@HornheadStudio:,RT,HornheadStudio
1291589,pitchblackcards,pitchblackcards,Tweet,pitchblackcards
1293412,CompuSOLVE,@CNET,Tweet,CNET
1295236,jjeuwiqum,@seulgifood:,RT,seulgifood
1297061,emmettknowlton,emmettknowlton,Tweet,emmettknowlton
1298887,DrJillGildeaGPS,@NMSHappyHawk:,RT,NMSHappyHawk
1300715,CarlEva691,@DOI_Tour:,RT,DOI_Tour
1300716,CarlEva691,@Olympics,RT,Olympics
1300717,CarlEva691,@…,RT,CarlEva691
1302545,davidpj70clark,@BritishArmy:,RT,BritishArmy
1302546,davidpj70clark,@…,RT,davidpj70clark
1304377,eazeee2004,@TeamUSA:,RT,TeamUSA
1304378,eazeee2004,@MaiaShibutani,RT,MaiaShibutani
1304379,eazeee2004,@AlexShibutani,RT,AlexShibutani
1306211,OlympicsView,OlympicsView,Tweet,OlympicsView
1308047,LaToyiaDennis,@lovelyluckylife:,RT,lovelyluckylife
1309884,Essexsteve78,@IntelGaming:,RT,IntelGaming
1311722,chimjimochi,@PentagonINA:,RT,PentagonINA
1313561,ayymackarena,@diceypineapples:,RT,diceypineapples
1315401,Bluesky_447,@Koreandogs:,RT,Koreandogs
1317242,ThomasSelbe,@SamanthaBusch,Tweet,SamanthaBusch
1319084,haileytotoro,@seulgifood:,RT,seulgifood
1320927,ChadPergram,ChadPergram,Tweet,ChadPergram
1322771,sarahloyd,sarahloyd,Tweet,sarahloyd
1324616,Best_Presents_,@intradue:,RT,intradue
1326463,jenpsht,@IntelGaming:,RT,IntelGaming
1326464,jenpsht,@Olympics,RT,Olympics
1328310,BenMurphyTV,@WCBD,Tweet,WCBD
1330159,MantisMazins,@YouTube,Tweet,YouTube
1332009,harrysawyers,@NYTmag,Tweet,NYTmag
1333861,lerma_pau,@DangeRussWilson:,RT,DangeRussWilson
1333862,lerma_pau,@Bose,RT,Bose
1333863,lerma_pau,@MikaelaShiffrin,RT,MikaelaShiffrin
1333864,lerma_pau,@USSKiTeam,RT,USSKiTeam
1335715,g_cruz5,@IntelGaming:,RT,IntelGaming
1337571,WS_Newz,WS_Newz,Tweet,WS_Newz
1339428,Sec_Summer,Sec_Summer,Tweet,Sec_Summer
1341286,POLSDenver,POLSDenver,Tweet,POLSDenver
1343145,Morr_1980,@DavidNakamura:,RT,DavidNakamura
1345006,LandBRPOAS,@BritishArmy:,RT,BritishArmy
1345007,LandBRPOAS,@…,RT,LandBRPOAS
1346867,__biaduarte,@TIME:,RT,TIME
1348731,AndreHebron1,@karasskarim,Tweet,karasskarim
1348732,AndreHebron1,@Suits_USA,Tweet,Suits_USA
1348733,AndreHebron1,@USA_Network,Tweet,USA_Network
1350596,GavetanhoCarlie,@TabloTV:,RT,TabloTV
1352464,tecnolang,@IntelGaming:,RT,IntelGaming
1352465,tecnolang,@Olympics,RT,Olympics
1354332,Jerilynncolvin,@TIME:,RT,TIME
1356202,Stephen_Gash,@FoxNews,Tweet,FoxNews
1358074,tealtan,@sarambsimon,Tweet,sarambsimon
1358075,tealtan,@_alastair,Tweet,_alastair
1358076,tealtan,@albertsun,Tweet,albertsun
1359948,tecnolang,@intel:,RT,intel
1359949,tecnolang,@Olympics,RT,Olympics
1361823,LeanBodyFormula,LeanBodyFormula,Tweet,LeanBodyFormula
1363700,KARAwaDC,@Om7DCStan:,RT,Om7DCStan
1365578,Autos_Agent,Autos_Agent,Tweet,Autos_Agent
1367458,Rude4eyez_,@THR:,Tweet,THR
1367459,Rude4eyez_,.@Lesdoggg,Tweet,Lesdoggg
1369338,intradue,intradue,Tweet,intradue
1371220,S_T_A_G,@IntelGaming:,RT,IntelGaming
1373103,Kita___K,@TIME:,RT,TIME
1374988,jkoufis9613,@SpyrosCapralos:,RT,SpyrosCapralos
1374989,jkoufis9613,@beINSPORTS,RT,beINSPORTS
1374990,jkoufis9613,@pyeongchang2018,RT,pyeongchang2018
1376874,yennnaaaa913,@seulgifood:,RT,seulgifood
1378762,syqau,syqau,Tweet,syqau
1380652,bartoplayer,@Timbaxter1:,RT,Timbaxter1
1380653,bartoplayer,@Samsung,RT,Samsung
1382542,FashionablyCbus,FashionablyCbus,Tweet,FashionablyCbus
1384434,Tawny2222,@DavidNakamura:,RT,DavidNakamura
1386327,cutler18,@KeithFarmer18:,RT,KeithFarmer18
1388221,timgreene207,@ericfisher:,RT,ericfisher
1390116,myitim1,@bakerv801:,RT,bakerv801
1392012,surijaan,@TIME:,RT,TIME
1393909,panamworldnews,panamworldnews,Tweet,panamworldnews
1395807,jxngpinkeu,@seulgifood:,RT,seulgifood
1397706,timmshady,timmshady,Tweet,timmshady
1399606,conciergelive,@Olympics,Tweet,Olympics
1401507,dlazar13,@Olympics,Tweet,Olympics
1403409,purplerenes,@seulgifood:,RT,seulgifood
1405312,CatholicRegistr,CatholicRegistr,Tweet,CatholicRegistr
1407216,MeganCulley,@TIME:,RT,TIME
1409122,athleticsEHS,@allisonsross:,RT,allisonsross
1409123,athleticsEHS,@EasternHSMedia,RT,EasternHSMedia
1409124,athleticsEHS,@athleticsEHS…,RT,athleticsEHS
1411029,FWCII,@nytimes:,RT,nytimes
1412938,ecobackpackers,@AnitaHendrieka:,RT,AnitaHendrieka
1414848,patton_amye,@VanityFair:,RT,VanityFair
1416759,nirregev,@MikaelaShiffrin…,Tweet,MikaelaShiffrin
1418671,AndreaW28925929,@TIME:,RT,TIME
1420584,jen_e_fur17,@diceypineapples:,RT,diceypineapples
1422499,_TechNerdEnt_,@IntelGaming:,RT,IntelGaming
1422500,_TechNerdEnt_,@Olympics,RT,Olympics
1424414,cslatersr,@DavidNakamura:,RT,DavidNakamura
1426332,fuwayuzupi,@NBCSportsPR:,RT,NBCSportsPR
1426333,fuwayuzupi,.@taralipinski,RT,taralipinski
1426334,fuwayuzupi,@JohnnyGWeir,RT,JohnnyGWeir
1428251,Timbaxter1,@Samsung,Tweet,Samsung
1430172,justlikenature,@TIME:,RT,TIME
1432094,PoliticsUSTD,@NPRmelissablock:,RT,NPRmelissablock
1434017,ciudadanourbano,@TIME:,RT,TIME
1435941,IceHockey_Newz,IceHockey_Newz,Tweet,IceHockey_Newz
1437867,mrstserc,@NBCSportsPR:,RT,NBCSportsPR
1437868,mrstserc,.@taralipinski,RT,taralipinski
1437869,mrstserc,@JohnnyGWeir,RT,JohnnyGWeir
1439794,ScottGMartyn,@farekg:,RT,farekg
1441723,NPRextra,@NPRmelissablock:,RT,NPRmelissablock
1443653,TimurMaskayev,TimurMaskayev,Tweet,TimurMaskayev
1445584,BorissDoza,@AlphaBravoUSA:,RT,AlphaBravoUSA
1447516,cgirard,@TIME:,RT,TIME
1449449,obregon_aj,@TIME:,RT,TIME
1451383,sarahndipitydu,@NYTmag:,RT,NYTmag
1453318,IvankaTrump,IvankaTrump,Tweet,IvankaTrump
1455254,willripleyCNN,willripleyCNN,Tweet,willripleyCNN
1457191,Independent,Independent,Tweet,Independent
1459129,htmellas,@seulgifood:,RT,seulgifood
1461068,JasmineCirjanic,@VanityFair:,RT,VanityFair
1463008,OPensador89,@ChadPergram:,RT,ChadPergram
1464949,usatodaysports,usatodaysports,Tweet,usatodaysports
1466891,sjhsje0610,@Om7DCStan:,RT,Om7DCStan
1468834,slh2813,@ChadPergram:,RT,ChadPergram
1470778,WhigsnTwigs,@ChadPergram:,RT,ChadPergram
1472724,karasskarim,@AndreHebron1,Tweet,AndreHebron1
1472725,karasskarim,@Suits_USA,Tweet,Suits_USA
1472726,karasskarim,@USA_Network,Tweet,USA_Network
1474671,DJTagainin2020,@ChadPergram:,RT,ChadPergram
1476620,StolenSweeties,@TIME:,RT,TIME
1478570,Meliorist59,@HornheadStudio:,RT,HornheadStudio
1480521,pitchblackcards,pitchblackcards,Tweet,pitchblackcards
1482473,CompuSOLVE,@CNET,Tweet,CNET
1484426,jjeuwiqum,@seulgifood:,RT,seulgifood
1486380,emmettknowlton,emmettknowlton,Tweet,emmettknowlton
1488335,DrJillGildeaGPS,@NMSHappyHawk:,RT,NMSHappyHawk
1490292,CarlEva691,@DOI_Tour:,RT,DOI_Tour
1490293,CarlEva691,@Olympics,RT,Olympics
1490294,CarlEva691,@…,RT,CarlEva691
1492251,davidpj70clark,@BritishArmy:,RT,BritishArmy
1492252,davidpj70clark,@…,RT,davidpj70clark
1494212,eazeee2004,@TeamUSA:,RT,TeamUSA
1494213,eazeee2004,@MaiaShibutani,RT,MaiaShibutani
1494214,eazeee2004,@AlexShibutani,RT,AlexShibutani
1496175,OlympicsView,OlympicsView,Tweet,OlympicsView
1498140,LaToyiaDennis,@lovelyluckylife:,RT,lovelyluckylife
1500106,Essexsteve78,@IntelGaming:,RT,IntelGaming
1502073,chimjimochi,@PentagonINA:,RT,PentagonINA
1504041,ayymackarena,@diceypineapples:,RT,diceypineapples
1506010,Bluesky_447,@Koreandogs:,RT,Koreandogs
1507980,ThomasSelbe,@SamanthaBusch,Tweet,SamanthaBusch
1509951,haileytotoro,@seulgifood:,RT,seulgifood
1511923,ChadPergram,ChadPergram,Tweet,ChadPergram
1513896,sarahloyd,sarahloyd,Tweet,sarahloyd
1515870,Best_Presents_,@intradue:,RT,intradue
1517846,jenpsht,@IntelGaming:,RT,IntelGaming
1517847,jenpsht,@Olympics,RT,Olympics
1519822,BenMurphyTV,@WCBD,Tweet,WCBD
1521800,MantisMazins,@YouTube,Tweet,YouTube
1523779,harrysawyers,@NYTmag,Tweet,NYTmag
1525760,lerma_pau,@DangeRussWilson:,RT,DangeRussWilson
1525761,lerma_pau,@Bose,RT,Bose
1525762,lerma_pau,@MikaelaShiffrin,RT,MikaelaShiffrin
1525763,lerma_pau,@USSKiTeam,RT,USSKiTeam
1527743,g_cruz5,@IntelGaming:,RT,IntelGaming
1529728,WS_Newz,WS_Newz,Tweet,WS_Newz
1531714,Sec_Summer,Sec_Summer,Tweet,Sec_Summer
1533701,POLSDenver,POLSDenver,Tweet,POLSDenver
1535689,Morr_1980,@DavidNakamura:,RT,DavidNakamura
1537679,LandBRPOAS,@BritishArmy:,RT,BritishArmy
1537680,LandBRPOAS,@…,RT,LandBRPOAS
1539669,__biaduarte,@TIME:,RT,TIME
1541662,AndreHebron1,@karasskarim,Tweet,karasskarim
1541663,AndreHebron1,@Suits_USA,Tweet,Suits_USA
1541664,AndreHebron1,@USA_Network,Tweet,USA_Network
1543656,GavetanhoCarlie,@TabloTV:,RT,TabloTV
1545653,tecnolang,@IntelGaming:,RT,IntelGaming
1545654,tecnolang,@Olympics,RT,Olympics
1547650,Jerilynncolvin,@TIME:,RT,TIME
1549649,Stephen_Gash,@FoxNews,Tweet,FoxNews
1551650,tealtan,@sarambsimon,Tweet,sarambsimon
1551651,tealtan,@_alastair,Tweet,_alastair
1551652,tealtan,@albertsun,Tweet,albertsun
1553653,tecnolang,@intel:,RT,intel
1553654,tecnolang,@Olympics,RT,Olympics
1555657,LeanBodyFormula,LeanBodyFormula,Tweet,LeanBodyFormula
1557663,KARAwaDC,@Om7DCStan:,RT,Om7DCStan
1559670,Autos_Agent,Autos_Agent,Tweet,Autos_Agent
1561679,Rude4eyez_,@THR:,Tweet,THR
1561680,Rude4eyez_,.@Lesdoggg,Tweet,Lesdoggg
1563688,intradue,intradue,Tweet,intradue
1565699,S_T_A_G,@IntelGaming:,RT,IntelGaming
1567711,Kita___K,@TIME:,RT,TIME
1569725,jkoufis9613,@SpyrosCapralos:,RT,SpyrosCapralos
1569726,jkoufis9613,@beINSPORTS,RT,beINSPORTS
1569727,jkoufis9613,@pyeongchang2018,RT,pyeongchang2018
1571740,yennnaaaa913,@seulgifood:,RT,seulgifood
1573757,syqau,syqau,Tweet,syqau
1575776,bartoplayer,@Timbaxter1:,RT,Timbaxter1
1575777,bartoplayer,@Samsung,RT,Samsung
1577795,FashionablyCbus,FashionablyCbus,Tweet,FashionablyCbus
1579816,Tawny2222,@DavidNakamura:,RT,DavidNakamura
1581838,cutler18,@KeithFarmer18:,RT,KeithFarmer18
1583861,timgreene207,@ericfisher:,RT,ericfisher
1585885,myitim1,@bakerv801:,RT,bakerv801
1587910,surijaan,@TIME:,RT,TIME
1589936,panamworldnews,panamworldnews,Tweet,panamworldnews
1591963,jxngpinkeu,@seulgifood:,RT,seulgifood
1593991,timmshady,timmshady,Tweet,timmshady
1596020,conciergelive,@Olympics,Tweet,Olympics
1598050,dlazar13,@Olympics,Tweet,Olympics
1600081,purplerenes,@seulgifood:,RT,seulgifood
1602113,CatholicRegistr,CatholicRegistr,Tweet,CatholicRegistr
1604146,MeganCulley,@TIME:,RT,TIME
1606181,athleticsEHS,@allisonsross:,RT,allisonsross
1606182,athleticsEHS,@EasternHSMedia,RT,EasternHSMedia
1606183,athleticsEHS,@athleticsEHS…,RT,athleticsEHS
1608217,FWCII,@nytimes:,RT,nytimes
1610255,ecobackpackers,@AnitaHendrieka:,RT,AnitaHendrieka
1612294,patton_amye,@VanityFair:,RT,VanityFair
1614334,nirregev,@MikaelaShiffrin…,Tweet,MikaelaShiffrin
1616375,AndreaW28925929,@TIME:,RT,TIME
1618417,jen_e_fur17,@diceypineapples:,RT,diceypineapples
1620461,_TechNerdEnt_,@IntelGaming:,RT,IntelGaming
1620462,_TechNerdEnt_,@Olympics,RT,Olympics
1622505,cslatersr,@DavidNakamura:,RT,DavidNakamura
1624552,fuwayuzupi,@NBCSportsPR:,RT,NBCSportsPR
1624553,fuwayuzupi,.@taralipinski,RT,taralipinski
1624554,fuwayuzupi,@JohnnyGWeir,RT,JohnnyGWeir
1626600,Timbaxter1,@Samsung,Tweet,Samsung
1628650,justlikenature,@TIME:,RT,TIME
1630701,PoliticsUSTD,@NPRmelissablock:,RT,NPRmelissablock
1632753,ciudadanourbano,@TIME:,RT,TIME
1634806,IceHockey_Newz,IceHockey_Newz,Tweet,IceHockey_Newz
1636861,mrstserc,@NBCSportsPR:,RT,NBCSportsPR
1636862,mrstserc,.@taralipinski,RT,taralipinski
1636863,mrstserc,@JohnnyGWeir,RT,JohnnyGWeir
1638917,ScottGMartyn,@farekg:,RT,farekg
1640975,NPRextra,@NPRmelissablock:,RT,NPRmelissablock
1643034,TimurMaskayev,TimurMaskayev,Tweet,TimurMaskayev
1645094,BorissDoza,@AlphaBravoUSA:,RT,AlphaBravoUSA
1647155,cgirard,@TIME:,RT,TIME
1649217,obregon_aj,@TIME:,RT,TIME
1651280,sarahndipitydu,@NYTmag:,RT,NYTmag
1653344,IvankaTrump,IvankaTrump,Tweet,IvankaTrump
1655409,willripleyCNN,willripleyCNN,Tweet,willripleyCNN
1657475,Independent,Independent,Tweet,Independent
1659542,rojastorrijos,rojastorrijos,Tweet,rojastorrijos
1661610,htmellas,@seulgifood:,RT,seulgifood
1663679,JasmineCirjanic,@VanityFair:,RT,VanityFair
1665749,OPensador89,@ChadPergram:,RT,ChadPergram
1667820,usatodaysports,usatodaysports,Tweet,usatodaysports
1669892,sjhsje0610,@Om7DCStan:,RT,Om7DCStan
1671965,slh2813,@ChadPergram:,RT,ChadPergram
1674039,WhigsnTwigs,@ChadPergram:,RT,ChadPergram
1676115,karasskarim,@AndreHebron1,Tweet,AndreHebron1
1676116,karasskarim,@Suits_USA,Tweet,Suits_USA
1676117,karasskarim,@USA_Network,Tweet,USA_Network
1678192,DJTagainin2020,@ChadPergram:,RT,ChadPergram
1680271,StolenSweeties,@TIME:,RT,TIME
1682351,Meliorist59,@HornheadStudio:,RT,HornheadStudio
1684432,pitchblackcards,pitchblackcards,Tweet,pitchblackcards
1686514,CompuSOLVE,@CNET,Tweet,CNET
1688597,jjeuwiqum,@seulgifood:,RT,seulgifood
1690681,emmettknowlton,emmettknowlton,Tweet,emmettknowlton
1692766,DrJillGildeaGPS,@NMSHappyHawk:,RT,NMSHappyHawk
1694853,CarlEva691,@DOI_Tour:,RT,DOI_Tour
1694854,CarlEva691,@Olympics,RT,Olympics
1694855,CarlEva691,@…,RT,CarlEva691
1696942,davidpj70clark,@BritishArmy:,RT,BritishArmy
1696943,davidpj70clark,@…,RT,davidpj70clark
1699033,eazeee2004,@TeamUSA:,RT,TeamUSA
1699034,eazeee2004,@MaiaShibutani,RT,MaiaShibutani
1699035,eazeee2004,@AlexShibutani,RT,AlexShibutani
1701126,OlympicsView,OlympicsView,Tweet,OlympicsView
1703221,LaToyiaDennis,@lovelyluckylife:,RT,lovelyluckylife
1705317,Essexsteve78,@IntelGaming:,RT,IntelGaming
1707414,chimjimochi,@PentagonINA:,RT,PentagonINA
1709512,ayymackarena,@diceypineapples:,RT,diceypineapples
1711611,Bluesky_447,@Koreandogs:,RT,Koreandogs
1713711,ThomasSelbe,@SamanthaBusch,Tweet,SamanthaBusch
1715812,haileytotoro,@seulgifood:,RT,seulgifood
1717914,ChadPergram,ChadPergram,Tweet,ChadPergram
1720017,sarahloyd,sarahloyd,Tweet,sarahloyd
1722121,Best_Presents_,@intradue:,RT,intradue
1724227,jenpsht,@IntelGaming:,RT,IntelGaming
1724228,jenpsht,@Olympics,RT,Olympics
1726333,BenMurphyTV,@WCBD,Tweet,WCBD
1728441,MantisMazins,@YouTube,Tweet,YouTube
1730550,harrysawyers,@NYTmag,Tweet,NYTmag
1732661,lerma_pau,@DangeRussWilson:,RT,DangeRussWilson
1732662,lerma_pau,@Bose,RT,Bose
1732663,lerma_pau,@MikaelaShiffrin,RT,MikaelaShiffrin
1732664,lerma_pau,@USSKiTeam,RT,USSKiTeam
1734774,g_cruz5,@IntelGaming:,RT,IntelGaming
1736889,WS_Newz,WS_Newz,Tweet,WS_Newz
1739005,Sec_Summer,Sec_Summer,Tweet,Sec_Summer
1741122,POLSDenver,POLSDenver,Tweet,POLSDenver
1743240,Morr_1980,@DavidNakamura:,RT,DavidNakamura
1745360,LandBRPOAS,@BritishArmy:,RT,BritishArmy
1745361,LandBRPOAS,@…,RT,LandBRPOAS
1747480,__biaduarte,@TIME:,RT,TIME
1749603,AndreHebron1,@karasskarim,Tweet,karasskarim
1749604,AndreHebron1,@Suits_USA,Tweet,Suits_USA
1749605,AndreHebron1,@USA_Network,Tweet,USA_Network
1751727,GavetanhoCarlie,@TabloTV:,RT,TabloTV
1753854,tecnolang,@IntelGaming:,RT,IntelGaming
1753855,tecnolang,@Olympics,RT,Olympics
1755981,Jerilynncolvin,@TIME:,RT,TIME
1758110,Stephen_Gash,@FoxNews,Tweet,FoxNews
1760241,tealtan,@sarambsimon,Tweet,sarambsimon
1760242,tealtan,@_alastair,Tweet,_alastair
1760243,tealtan,@albertsun,Tweet,albertsun
1762374,tecnolang,@intel:,RT,intel
1762375,tecnolang,@Olympics,RT,Olympics
1764508,LeanBodyFormula,LeanBodyFormula,Tweet,LeanBodyFormula
1766644,KARAwaDC,@Om7DCStan:,RT,Om7DCStan
1768781,Autos_Agent,Autos_Agent,Tweet,Autos_Agent
1770920,Rude4eyez_,@THR:,Tweet,THR
1770921,Rude4eyez_,.@Lesdoggg,Tweet,Lesdoggg
1773059,intradue,intradue,Tweet,intradue
1775200,S_T_A_G,@IntelGaming:,RT,IntelGaming
1777342,Kita___K,@TIME:,RT,TIME
1779486,jkoufis9613,@SpyrosCapralos:,RT,SpyrosCapralos
1779487,jkoufis9613,@beINSPORTS,RT,beINSPORTS
1779488,jkoufis9613,@pyeongchang2018,RT,pyeongchang2018
1781631,yennnaaaa913,@seulgifood:,RT,seulgifood
1783778,syqau,syqau,Tweet,syqau
1785927,bartoplayer,@Timbaxter1:,RT,Timbaxter1
1785928,bartoplayer,@Samsung,RT,Samsung
1788076,FashionablyCbus,FashionablyCbus,Tweet,FashionablyCbus
1790227,Tawny2222,@DavidNakamura:,RT,DavidNakamura
1792379,cutler18,@KeithFarmer18:,RT,KeithFarmer18
1794532,timgreene207,@ericfisher:,RT,ericfisher
1796686,myitim1,@bakerv801:,RT,bakerv801
1798841,surijaan,@TIME:,RT,TIME
1800997,panamworldnews,panamworldnews,Tweet,panamworldnews
1803154,jxngpinkeu,@seulgifood:,RT,seulgifood
1805312,timmshady,timmshady,Tweet,timmshady
1807471,conciergelive,@Olympics,Tweet,Olympics
1809631,dlazar13,@Olympics,Tweet,Olympics
1811792,purplerenes,@seulgifood:,RT,seulgifood
1813954,CatholicRegistr,CatholicRegistr,Tweet,CatholicRegistr
1816117,MeganCulley,@TIME:,RT,TIME
1818282,athleticsEHS,@allisonsross:,RT,allisonsross
1818283,athleticsEHS,@EasternHSMedia,RT,EasternHSMedia
1818284,athleticsEHS,@athleticsEHS…,RT,athleticsEHS
1820448,FWCII,@nytimes:,RT,nytimes
1822616,ecobackpackers,@AnitaHendrieka:,RT,AnitaHendrieka
1824785,patton_amye,@VanityFair:,RT,VanityFair
1826955,nirregev,@MikaelaShiffrin…,Tweet,MikaelaShiffrin
1829126,AndreaW28925929,@TIME:,RT,TIME
1831298,jen_e_fur17,@diceypineapples:,RT,diceypineapples
1833472,_TechNerdEnt_,@IntelGaming:,RT,IntelGaming
1833473,_TechNerdEnt_,@Olympics,RT,Olympics
1835646,cslatersr,@DavidNakamura:,RT,DavidNakamura
1837823,fuwayuzupi,@NBCSportsPR:,RT,NBCSportsPR
1837824,fuwayuzupi,.@taralipinski,RT,taralipinski
1837825,fuwayuzupi,@JohnnyGWeir,RT,JohnnyGWeir
1840001,Timbaxter1,@Samsung,Tweet,Samsung
1842181,justlikenature,@TIME:,RT,TIME
1844362,PoliticsUSTD,@NPRmelissablock:,RT,NPRmelissablock
1846544,ciudadanourbano,@TIME:,RT,TIME
1848727,IceHockey_Newz,IceHockey_Newz,Tweet,IceHockey_Newz
1850912,mrstserc,@NBCSportsPR:,RT,NBCSportsPR
1850913,mrstserc,.@taralipinski,RT,taralipinski
1850914,mrstserc,@JohnnyGWeir,RT,JohnnyGWeir
1853098,ScottGMartyn,@farekg:,RT,farekg
1855286,NPRextra,@NPRmelissablock:,RT,NPRmelissablock
1857475,TimurMaskayev,TimurMaskayev,Tweet,TimurMaskayev
1859665,BorissDoza,@AlphaBravoUSA:,RT,AlphaBravoUSA
1861856,cgirard,@TIME:,RT,TIME
1864048,obregon_aj,@TIME:,RT,TIME
1866241,IvankaTrump,IvankaTrump,Tweet,IvankaTrump
1868435,willripleyCNN,willripleyCNN,Tweet,willripleyCNN
1870630,Independent,Independent,Tweet,Independent
1872826,rojastorrijos,rojastorrijos,Tweet,rojastorrijos
1875023,htmellas,@seulgifood:,RT,seulgifood
1877221,JasmineCirjanic,@VanityFair:,RT,VanityFair
1879420,OPensador89,@ChadPergram:,RT,ChadPergram
1881620,usatodaysports,usatodaysports,Tweet,usatodaysports
1883821,sjhsje0610,@Om7DCStan:,RT,Om7DCStan
1886023,slh2813,@ChadPergram:,RT,ChadPergram
1888226,WhigsnTwigs,@ChadPergram:,RT,ChadPergram
1890431,karasskarim,@AndreHebron1,Tweet,AndreHebron1
1890432,karasskarim,@Suits_USA,Tweet,Suits_USA
1890433,karasskarim,@USA_Network,Tweet,USA_Network
